ngoId,fiscalYear,totalIncome,totalGrant,totalExpense,totalAssets,totalLiabilities,totalFundingGap,sourceOfFunds,majorFunders,ngoBudgetAllocation,ngoBudgetUtilization,auditReport,avgMonthlyExpenditure,avgMonthlyOverhead,longTermLoan,fulltimeEmployees,parttimeEmployees,employmentExpenses,fulltimeVolunteers,parttimeVolunteers,volunteerExpenses,consultants,consultantExpenses,occupancyExpenses,fundraisingExpenses
bd4edaf5-91ca-3d55-afc3-392a92f2d814,FY 2017-18,,,911.05,,,,,,,,,,,,94,,,450.0,,,,,,
6cbc2680-5638-3661-a4c7-40410c6ff173,FY 2017-18,,,1240.78,,,,,,,,,,,,110,,,80.0,,,,,,
193a2e7b-9125-3a24-a56c-6713a050637d,FY 2017-18,,,2967.37,,,,,,,,,,,,1045,,,20.0,,,,,,
8a13aa9b-6dc2-3ac2-9d8d-295c11173bb2,FY 2018-19,,,57.74,,,,,,,,,,,,13,,,1.0,,,,,,
db8b0898-262f-3332-b791-1d947be7ab49,FY 2017-18,,,489.41,,,,,,,,,,,,60,,,0.0,,,,,,
b9495bf3-dbb8-3a74-9d26-f34839f4a211,FY 2017-18,,,71.06,,,,,,,,,,,,20,,,50.0,,,,,,
31a16f5a-61d1-3578-b216-b472326537b0,FY 2017-18,,,489.85,,,,,,,,,,,,63,,,30.0,,,,,,
38ab23f3-634f-33dc-a53f-715436d1b7b9,FY 2017-18,,,507.77,,,,,,,,,,,,38,,,3.0,,,,,,
8ccfaa2a-94d3-338c-9959-cc8f3948c7fb,,,,70.9,,,,,,,,,,,,15,,,150.0,,,,,,
6b099b69-6ca3-357c-a990-22fced692f6c,FY 2017-18,,,1280.14,,,,,,,,,,,,101,,,20.0,,,,,,
8f265bcd-bb2a-32be-b3ac-46d827e82465,FY 2017-18,,,1448.77,,,,,,,,,,,,450,,,4.0,,,,,,
eaa213b7-5410-3ad8-bc9e-de56f6f9c5dc,FY 2016-17,,,1200,,,,,,,,,,,,82,,,,,,,,,
8fd59935-940a-3b0c-a728-7d73689ec1a3,FY 2017-18,,,280.4,,,,,,,,,,,,25,,,0.0,,,,,,
2cfb1161-07be-338f-8392-7bb734d9ef07,FY 2017-18,,,2450,,,,,,,,,,,,25,,,478.0,,,,,,
3383bc01-40ea-31b4-a6fd-bad486f6eac2,FY 2017-18,,,5250.35,,,,,,,,,,,,1688,,,11987.0,,,,,,
89f2dee5-f598-3247-8c36-7b797ec1eb1e,FY 2017-18,,,955.41,,,,,,,,,,,,84,,,,,,,,,
747f94b8-d188-3ebb-9312-bb028837d5cf,FY 2017-18,,,5098.83,,,,,,,,,,,,162,,,,,,,,,
d01de19e-94ce-3bfa-bfcd-53e67c8bf9e6,FY 2017-18,,,5576.42,,,,,,,,,,,,5132,,,24450.0,,,,,,
038001e9-8d15-3685-8724-8997f4807075,FY 2017-18,,,310.48,,,,,,,,,,,,19,,,,,,,,,
f6471708-507c-3bc9-a9a1-d89ca85212d6,FY 2016-17,,,991.44,,,,,,,,,,,,1140,,,33.0,,,,,,
28e467f4-8dcf-3770-9bef-21f693c30773,FY 2017-18,,,487.9,,,,,,,,,,,,,,,,,,,,,
d8c48e7d-432e-3120-b882-aad2d5f358c6,FY 2016-17,,,174.57,,,,,,,,,,,,16,,,,,,,,,
73a6aa37-751f-38c4-9b68-d2cf4d04714a,FY 2017-18,,,377.15952,,,,,,,,,,,,51,,,0.0,,,,,,
15053c35-2ac3-3b38-a1eb-0d95e7fc33d8,,,,,,,,,,,,,,,,216,,,38.0,,,,,,
8c74e14f-4a36-3975-9555-173c1f3341ab,FY 2017-18,,,26.39,,,,,,,,,,,,50,,,1.0,,,,,,
d129c35e-4d84-3a0b-8ac0-bff1a44bf30a,,,,,,,,,,,,,,,,44,,,10.0,,,,,,
9cae0a95-8fa9-3ebd-8cc7-a376e6dbffe0,FY 2017-18,,,23.58,,,,,,,,,,,,13,,,3.0,,,,,,
7ddfc6e2-54c3-3e12-8cba-94ea0f3e8133,FY 2016-17,,,938.89,,,,,,,,,,,,130,,,,,,,,,
480f03ad-393a-3e43-b07b-189f9542f8f3,,,,,,,,,,,,,,,,761,,,0.0,,,,,,
76bfb710-7d12-37b8-8209-e023eaf26023,FY 2017-18,,,27.36,,,,,,,,,,,,2,,,2.0,,,,,,
d0ee431e-0677-3c01-abb5-c847d08ce985,FY 2017-18,,,101.31,,,,,,,,,,,,19,,,1.0,,,,,,
dfcfc614-190c-336f-997d-169bc8fca7a4,FY 2016-17,,,2824.07,,,,,,,,,,,,,,,,,,,,,
4cb9e414-101d-385f-9868-bcf25f927eb2,FY 2017-18,,,512.87,,,,,,,,,,,,160,,,40.0,,,,,,
560ce8df-ffe1-3c92-8328-9d25b16bf730,FY 2016-17,,,145.2,,,,,,,,,,,,30,,,,,,,,,
9b2fc83c-ecb5-3ef7-a9c0-dc9ee3a77480,FY 2017-18,,,8333.25,,,,,,,,,,,,1600,,,10000.0,,,,,,
99891fa9-cb27-34f7-8776-6d53c2fced8c,FY 2017-18,,,146.75,,,,,,,,,,,,25,,,,,,,,,
a7f478a3-ccee-383b-985a-d405bff58e3b,FY 2017-18,,,5.85,,,,,,,,,,,,2,,,50.0,,,,,,
fac1ab06-f27f-358c-94d4-991ba05987fc,FY 2016-17,,,818.38,,,,,,,,,,,,189,,,,,,,,,
22c926fb-91e7-372a-8aa9-022b0ccbad4f,FY 2017-18,,,930.2,,,,,,,,,,,,90,,,,,,,,,
db3c7471-50ab-31d3-b358-45314cd53286,FY 2016-17,,,866.25,,,,,,,,,,,,,,,,,,,,,
2d9ae2c3-a285-332e-90a9-0442d367a110,FY 2017-18,,,219.29,,,,,,,,,,,,39,,,1.0,,,,,,
6df75c96-8a33-3d64-a0a0-e2fcd62ab476,FY 2016-17,,,71.68,,,,,,,,,,,,9,,,,,,,,,
faecba7e-d73e-315f-bd50-7ef28add13a8,FY 2017-18,,,275.92,,,,,,,,,,,,91,,,34.0,,,,,,
a9ae8220-f5eb-3ba3-98c9-1b492dae1a70,,,,35.82,,,,,,,,,,,,11,,,2.0,,,,,,
9a3a3c30-2fa5-335e-a2f0-6b80895025d1,,,,,,,,,,,,,,,,80,,,,,,,,,
5b5a5ee2-adec-3207-91ab-b298a8a4760f,FY 2017-18,,,112.24,,,,,,,,,,,,45,,,1.0,,,,,,
f4cec087-8025-39ee-92e8-f1614a44595a,FY 2016-17,,,3.7,,,,,,,,,,,,11,,,,,,,,,
02871f16-d053-3a4d-bd63-1eba221751e4,,,,,,,,,,,,,,,,300,,,0.0,,,,,,
cbf43abd-1698-38b2-99fc-0e800a04cc93,FY 2017-18,,,436.37,,,,,,,,,,,,150,,,0.0,,,,,,
096c31de-a752-3ca4-bdd9-178a7edf2ed3,FY 2016-17,,,293.77,,,,,,,,,,,,93,,,10.0,,,,,,
325b447f-1dc9-3e01-ac28-7c4102ad71f5,FY 2016-17,,,695.02,,,,,,,,,,,,65,,,0.0,,,,,,
47db1c8c-b5be-375b-8e72-be3b48fc2a6d,FY 2017-18,,,142.39,,,,,,,,,,,,52,,,41.0,,,,,,
dd9f00c5-0acd-3524-b3cb-ca4c2ca6c346,FY 2016-17,,,36.48,,,,,,,,,,,,,,,,,,,,,
60fc2302-a70f-399b-b39a-746b30c9dc94,FY 2017-18,,,34.68,,,,,,,,,,,,13,,,0.0,,,,,,
b266fc9c-0729-32c7-bded-4ba6619f4515,FY 2017-18,,,683.83,,,,,,,,,,,,43,,,0.0,,,,,,
83d80131-6ee2-3b52-a32c-bf5238637e3f,FY 2017-18,,,131.06,,,,,,,,,,,,24,,,0.0,,,,,,
6d2bcd28-6cc2-3fc2-bb7e-0aa29f3f0be2,FY 2017-18,,,203.15,,,,,,,,,,,,45,,,2.0,,,,,,
87a844f6-55f3-3048-8a8e-4b1b5f96d87f,FY 2016-17,,,865.88,,,,,,,,,,,,200,,,,,,,,,
40a6fd32-4acc-306b-995b-94dc36dc7ed9,FY 2016-17,,,567,,,,,,,,,,,,70,,,2.0,,,,,,
04b99579-0dcb-382e-9f65-29d17d5e7790,FY 2017-18,,,89.76,,,,,,,,,,,,38,,,27.0,,,,,,
a71d1ff4-462a-3004-b6e6-23f133216599,FY 2017-18,,,892.17,,,,,,,,,,,,67,,,2.0,,,,,,
fbcc30ac-4625-3838-b553-44019512ff98,,,,10.9372,,,,,,,,,,,,7,,,0.0,,,,,,
7c993d0e-409d-3369-a331-80542a316de4,FY 2017-18,,,1260.26,,,,,,,,,,,,949,,,100.0,,,,,,
3340bf32-ef62-3567-a7d5-ffcdef15c247,FY 2017-18,,,800.96,,,,,,,,,,,,90,,,,,,,,,
76d91ee1-ea8c-3575-a835-c5d7de8f28f4,FY 2017-18,,,375.35,,,,,,,,,,,,141,,,10.0,,,,,,
b4361942-fd1f-330a-a371-f43d28b5d33e,FY 2017-18,,,10.01,,,,,,,,,,,,1,,,2.0,,,,,,
9348335e-63b0-3105-9f52-16a501d48b06,FY 2017-18,,,617.4,,,,,,,,,,,,130,,,,,,,,,
62f9e350-d138-3055-bbc8-caf498c34e28,FY 2017-18,,,1653.05,,,,,,,,,,,,117,,,0.0,,,,,,
f634aea0-a6d7-3c14-b357-ea0fad78814e,FY 2016-17,,,485.63,,,,,,,,,,,,33,,,500.0,,,,,,
f74f98d6-e56c-34e7-bb9b-8118c2d99cdc,FY 2017-18,,,22.09,,,,,,,,,,,,10,,,4.0,,,,,,
06a82482-f010-32c7-80e2-b7b864437bc5,FY 2016-17,,,298.67,,,,,,,,,,,,88,,,7.0,,,,,,
d5a6b57b-7551-3d35-9aa8-1acd4a2cccbf,FY 2017-18,,,250.98,,,,,,,,,,,,128,,,0.0,,,,,,
